id,department_id,source,total_quantity,current_stock
0a12f7cb-370d-450c-beb4-b307960293f6,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0a17ebee-519d-4735-8b46-c2224e5f3014,ICT Park TTA,asset,70.0,70.0
0a247001-bd23-4696-a016-8a27a44da4db,ICT Park TTA,inventory,1.0,1.0
0a2cb98a-4505-4e88-8f41-0fae68ae63cb,HQ Office Facility,inventory,60.0,60.0
0a3b8e39-5dd6-439a-a26a-bea404879bc9,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0a3cae77-bfc0-4319-a524-71c2ea5000c8,EPSS,inventory,80.0,80.0
0a50ccfe-05d0-423e-8120-954ee159861c,ICT Park TTA,inventory,80.0,80.0
0a674ebc-3eb2-435f-ad2e-96c2e78e5b16,EPSS,inventory,35.0,35.0
0a7ee7f4-f06e-411c-b92a-5642d34e43f9,Dashen Bank DHCI,inventory,36.0,36.0
0a84277d-0d81-4c5d-a6b7-d2b074176999,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
0abb4c13-c734-4741-9ece-735114500592,Dashen Bank DHCI,inventory,108.0,108.0
0ac5088b-bbc1-4b77-a99b-08740a63eb8b,MINT Commissioning of Smart Communication Rooms at,inventory,8.0,8.0
0ac814f7-ba3d-4853-b087-16dd7da26106,HQ Office Facility,inventory,60.0,60.0
0ad36665-184a-45e5-bdad-5187bb2be036,ICT Park TTA,inventory,50.0,50.0
0ad96b7f-6c53-46d8-a0b3-4553a7913d67,HQ Office Facility,inventory,60.0,60.0
0adda170-1c0a-4df5-a4d4-e87e6e08a60e,ICT Park TTA,inventory,40.0,40.0
0adecfad-d89a-4692-8ea4-ea9ee29c4bf9,MINT Commissioning of Smart Communication Rooms at,inventory,20.0,20.0
0ae38f8e-46de-44e1-ab11-e7fd7d985ca9,HQ Office Facility,inventory,2.0,2.0
0af272f0-0d07-483d-a4d5-c3a5d6a7bd84,EPSS,inventory,80.0,80.0
0af6a21c-a726-4b06-8b6d-0adc4e6d87d1,HQ Office Facility,inventory,60.0,60.0
0b024e9e-8ae8-4ab4-9cff-ee156259601f,MINT Commissioning of Smart Communication Rooms at,inventory,4.0,4.0
0b06a712-d4c3-412e-ab1a-06013a678442,HQ Office Facility,inventory,60.0,60.0
0b0b0f90-7924-454e-8c36-5ef1d40bb89e,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0b113c53-c621-439a-8108-41e8c72aaa2d,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0b2852a3-bdfb-4b8e-bab3-60d955a3b36d,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
0b311620-cb2a-4375-b89b-5443d36accdf,ICT Park TTA,inventory,1.0,1.0
0b3ee0b4-35f3-4283-983d-10662fc0a016,ICT Park TTA,inventory,200.0,200.0
0b43ed43-9868-4ec0-9088-c392238a60a5,HQ fleet,inventory,1.0,1.0
0b484af5-8abf-4cfa-bb11-54ff96a33198,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0b4b4aec-3100-46de-ab32-fbb56d7cc2e3,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0b52ba39-c265-4385-9f0e-8d58c9dba442,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0b61cc1c-80b6-4224-aad8-d6e2f86974bf,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
0b63b68f-8e16-4b7b-8070-36a91338a3f9,ICT Park TTA,inventory,72.0,72.0
0b6ac9b1-30ab-4362-bef0-f228d9f400c5,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
0b6e6b24-1002-49f5-ac97-7653f835bc5e,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0b74dc59-8c90-4bed-8806-20bbc9a4bfdd,ICT Park TTA,inventory,200.0,200.0
0b818bc2-be61-4496-a741-e59042ac0d16,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0b84ec8a-21d8-4bc2-8d62-582f2e348717,ICT Park TTA,asset,70.0,70.0
0b8b79d1-f90c-4881-89a2-d4592cf6c50c,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0b980720-8a21-467d-b890-7c08a2990534,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0b9d97c3-4cbf-449b-9371-47a26a463e3e,ICT Park TTA,inventory,45.0,45.0
0ba641dd-1176-4bcb-bdf9-7db6d1b05616,MINT Commissioning of Smart Communication Rooms at,inventory,120.0,120.0
0baf0b2a-5cdb-4957-a33e-bd8d12314b70,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0bd2902d-d9f7-4cce-bdc4-951407ed21ef,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
0bd4626d-f6a2-4434-8970-cef06508652b,HQ Office Facility,inventory,5.0,5.0
0bde2185-558a-4bf5-b57c-24ba87341375,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0c1e51fc-7f46-439f-917c-d02543b53dad,ICT Park TTA,inventory,200.0,200.0
0c35ff5d-4c61-466e-b016-6006410e5c9b,ICT Park TTA,inventory,200.0,200.0
0c4359ed-c6eb-47ed-955b-8fceaf6b876a,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
0c4a5f5b-41dc-4d29-a8c0-10f3095542b2,ICT Park TTA,inventory,39.0,39.0
0c4d5291-a284-4a88-90f8-4848040d35d4,ICT Park TTA,inventory,4.0,4.0
0c576f35-4579-4807-bd93-4c02b86864be,ICT Park TTA,inventory,6.0,6.0
0c6ab651-a0e1-40d0-a2f1-7ae32aff2629,Kaizen VC Equipment,inventory,150.0,150.0
0c6b2ad7-4d87-41f1-b3ff-8f326c174991,EPSS,inventory,150.0,150.0
0c764943-70ec-4ff0-a17d-86ec410612a9,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0c78e9a7-1c11-4273-b420-1883056e39a8,HQ Office Facility,inventory,10.0,10.0
0c7a5d79-3167-4b57-9d0b-66d99e077ef1,ICT Park TTA,asset,70.0,70.0
0c7ba47c-5748-4081-b354-c8be2cb12b8f,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0c7e8940-fa49-451c-aa5a-bedba9d60530,ICT Park TTA,inventory,45.0,45.0
0c8a5e00-3172-4cff-a0fc-48bf1b37d0f6,MINT Commissioning of Smart Communication Rooms at,inventory,20.0,20.0
0c8c41c9-0a98-4d07-8200-f27ee3b26822,Dashen Bank DHCI,inventory,108.0,108.0
0c8fe7ab-8ae2-44de-a876-1bf57dcca4a1,ICT Park TTA,inventory,200.0,200.0
0c9b0101-ef73-4edd-8048-aeced8165c60,HQ Office Facility,inventory,1.0,1.0
0cb2f9ae-d654-4633-98a1-e7d6c22aa61f,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
0cbb2e0d-eaa7-4cb6-886e-d2e89735671e,EPSS,inventory,150.0,150.0
0cbc2f82-5640-4b49-be5a-9d269e364aeb,ICT Park TTA,inventory,20.0,20.0
0cbdf704-059b-4e32-8cf7-be152c2cbfa5,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0cd0cec2-653e-4be8-8940-ef902a9a0dcb,MINT Commissioning of Smart Communication Rooms at,inventory,57.0,57.0
0ce3d0b5-e047-4e4e-8b79-ec82e2f880db,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0ce5f518-b38d-4a7d-bd60-fb83f6914815,MINT Commissioning of Smart Communication Rooms at,inventory,120.0,120.0
0ce7e8e4-9863-4717-b336-5f6ab7d0c48f,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
0cf3578f-4b9a-44e2-87d6-8f90d7e2e8e3,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0cf54f3d-f1bc-40bc-99fd-038db2186260,ICT Park TTA,inventory,45.0,45.0
0cfb26d9-8dd3-44c4-850c-41499b719222,ICT Park TTA,inventory,200.0,200.0
0d063a1f-614e-473a-9ae5-914e7b345d26,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0d122b86-42df-4a6e-b8e5-638369f6caf7,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0d13a3e5-7db9-4629-9d73-e4204b639643,HQ Office Facility,inventory,60.0,60.0
0d154d90-9433-4c9d-855e-299e0f4b133d,ICT Park TTA,asset,70.0,70.0
0d2ce76c-999b-4767-b4a3-90094db0dfeb,Kaizen VC Equipment,inventory,10.0,10.0
0d2e32a8-e250-430d-bd82-89935ead08f5,HQ Office Facility,inventory,51.0,51.0
0d47782f-bd7c-4795-88a1-762fd613ccf2,ICT Park TTA,inventory,6.0,6.0
0d5180cc-266d-455a-8b0e-c0fa34235956,ICT Park TTA,asset,45.0,45.0
0d57b5e6-a291-4379-940f-cefe9e7e403b,ICT Park TTA,inventory,200.0,200.0
0d59c6ae-700a-4177-9763-c92126da7fef,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0d6f7841-eb54-48c3-afbb-3123d225a053,MINT Commissioning of Smart Communication Rooms at,inventory,120.0,120.0
0d721479-69a3-4dc9-977b-daa5b20558de,ICT Park TTA,asset,40.0,40.0
0d82e1c5-00fc-4f5d-ad3a-8880e77dafbe,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0d884c80-5515-46c6-8612-d29fc172ed69,ICT Park TTA,inventory,200.0,200.0
0d98d76e-4807-4e1c-b8d1-e0299fe51238,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0da36854-23a8-46f8-b586-cdad1764487f,ICT Park TTA,asset,45.0,45.0
0daf0e55-7de1-42b2-b916-be438c7258b2,ICT Park TTA,inventory,45.0,45.0
0db3e214-7a76-4ffb-97bc-c8315b12612a,ICT Park TTA,inventory,4.0,4.0
0dba1acc-0d5c-4f95-b7c2-e024d51eaa17,EPSS,inventory,80.0,80.0
0dc2207c-19ff-430c-887e-30d33308d479,HQ support,inventory,20.0,20.0
0dc3076e-852e-483e-932e-9f213ac229bc,MINT Commissioning of Smart Communication Rooms at,inventory,87.0,87.0
0dcb07bc-62f8-4294-8456-63c2800cca9a,ICT Park TTA,inventory,6.0,6.0
0dcf9682-6270-4544-8f82-eff8d34819bd,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0ddb61b7-663c-4c76-b527-3991dad4c11d,ICT Park TTA,inventory,200.0,200.0
0ddda360-5dc8-46c9-ab28-6f687214024f,EPSS,inventory,150.0,150.0
0de1ec74-ac70-4eab-bc41-a28dbac64b37,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0de513e2-7232-4a9b-be09-c222dbc36145,EPSS,inventory,150.0,150.0
0dea7d5b-614a-4398-9c0e-81b8e4518a68,EPSS,inventory,35.0,35.0
0dfb31d3-8888-48e6-a461-267147263ed5,ICT Park TTA,inventory,1.0,1.0
0e13481c-8cac-413a-8955-31ccfd71e83f,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0e1f7d5e-c043-44da-bf16-4eb253fd1dfa,MINT Commissioning of Smart Communication Rooms at,inventory,20.0,20.0
0e2c54b0-50c5-46f7-af4c-ef138e6d6110,ICT Park TTA,inventory,3.0,3.0
0e3adaa1-c5d3-446f-832d-94e5cbbcfb50,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0e4786b1-f75d-4448-8802-fb671c97de2a,HQ Office Facility,inventory,100.0,100.0
0e4cfa3e-c97e-4ba6-9251-e5dab36376a3,HQ Office Facility,inventory,60.0,60.0
0e55edfe-871d-47f6-8b3f-a5e105545e9c,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0e5d4b87-0ad7-45e1-ae27-34316f0d5495,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0e615a50-b21f-42e6-bc83-bc6cadd5e3fb,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0e71b918-2c95-421b-9deb-be4a487d1f9b,HQ Office Facility,inventory,100.0,100.0
0e7790b9-c2a3-4fbb-9f89-960893768b10,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0e88e6af-d83e-4a59-9c37-1cd647435ef0,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0e8ad275-c8e5-4bec-803a-63d7cb5c1601,HQ Office Facility,inventory,2.0,2.0
0e909993-a7f3-4ef2-875f-2fd680c3e914,ICT Park TTA,asset,12.0,12.0
0e9cff11-1965-482d-a624-5dfa6003b2d8,MINT Commissioning of Smart Communication Rooms at,inventory,17.0,17.0
0ea7e433-bed2-483e-b2eb-4550b9eb62f4,MINT Commissioning of Smart Communication Rooms at,inventory,10.0,10.0
0ebdf0f3-05b1-4056-9f5a-57368ad087f9,HQ Office Facility,inventory,51.0,51.0
0ec190df-0762-44d0-9f5a-71ab2cf22487,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0ec26ffd-eeb9-4527-b47d-356a1b9bfa20,HQ support,tools,3.0,3.0
0eda08fd-39f4-4abf-a4c5-489149fdcd40,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0edb6c25-1e97-44e1-9b79-7b30a1719e82,ICT Park TTA,inventory,3.0,3.0
0ee7c892-ae29-4a1b-9281-8d83de81311b,HQ Office Facility,inventory,60.0,60.0
0effb5e1-08db-454a-966d-b98a64a3aa3e,ICT Park TTA,inventory,10.0,10.0
0f0ae9b8-5dda-4c7b-a6e7-857c7e6799d3,ICT Park TTA,inventory,10.0,10.0
0f14c4af-b651-43a1-8225-dcece63d93cb,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
0f248beb-db3e-4b31-8864-e118c0249d6d,HQ Office Facility,inventory,6.0,6.0
0f263c9d-cfa0-41a2-980d-f799035fc250,ICT Park TTA,inventory,39.0,39.0
0f2c0f2f-b554-468d-965a-b16f85922b4d,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0f30ef58-c4f7-4ff3-92ee-cab1573a6bc7,ICT Park TTA,inventory,200.0,200.0
0f392d94-4cff-4959-a9bc-6ed961f0891b,ICT Park TTA,inventory,200.0,200.0
0f3b2b07-8807-4c86-acc5-dfc84258581b,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
0f3b4a4b-e835-4e9f-aca0-83e200ffbe3b,ICT Park TTA,inventory,10.0,10.0
0f3da4ba-0807-449f-8765-86015c4b6c7b,MINT Commissioning of Smart Communication Rooms at,inventory,87.0,87.0
0f44e48a-2e5e-4b83-b6fd-3eb262bcbd97,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
0f5c4e84-a066-49d7-97ae-f2315da70f63,ICT Park TTA,inventory,72.0,72.0
0f6b84d1-8c9f-4b38-80a7-d71ed796efeb,HQ Office Facility,inventory,2.0,2.0
0f6d652a-db48-40e7-a60a-995716766694,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
0f73cdbe-74f5-413e-bb15-bb3e19b4eeb7,ICT Park TTA,inventory,200.0,200.0
0f8ae245-06b9-4775-a1c0-8ba58229900e,EPSS,inventory,1.0,1.0
0f93b0a9-b8fe-4c24-8829-f288c6d80a3e,ICT Park TTA,asset,45.0,45.0
0f94821d-02f3-4341-927a-9624fe911c17,ICT Park TTA,inventory,6.0,6.0
0fa251a4-142b-431e-a390-d3e0f1f3afa2,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0fa9fca4-9796-4aa8-b360-30a84fe9f824,ICT Park TTA,inventory,200.0,200.0
0faa7d0a-600d-4fd5-a6d3-c09224c5e6b5,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
0fae5252-18d3-4ff1-88fb-757338eb4c96,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
0fc87d3f-f62b-4872-995e-a59c868edb63,MINT Commissioning of Smart Communication Rooms at,inventory,57.0,57.0
0fcbd51e-821d-497d-b368-267c092f3e19,MiNT(ECA) - DC,inventory,1.0,1.0
0fcc2718-acf2-4543-8eea-9e4ac4771dbf,ICT Park TTA,inventory,1.0,1.0
0fcee0c3-424f-472b-8f5d-c2d272227fa3,ICT Park TTA,asset,45.0,45.0
0fd64a17-4fe8-46cc-ac8f-6a8f9dcc6159,HQ Office Facility,inventory,60.0,60.0
0fd77148-5295-4e92-8789-353e3f97eaec,ICT Park TTA,asset,45.0,45.0
0fda3502-9ae4-4898-9f1f-61a4c4897a35,MINT Commissioning of Smart Communication Rooms at,inventory,10.0,10.0
0fde4771-2101-47dc-a114-30b683e2ff3b,MINT Commissioning of Smart Communication Rooms at,inventory,12.0,12.0
0fe083ab-2248-4953-9d4f-e941dd0a5acf,ICT Park TTA,inventory,200.0,200.0
0fe6c863-1465-482b-a660-ff77e0e5ca4a,ICT Park TTA,inventory,1.0,1.0
0fe8579a-cadb-4fb9-85db-778ad998b877,Store and Inventory,asset,15.0,15.0
0fee4bc1-abbf-4880-a96d-284486186c04,ICT Park TTA,asset,45.0,45.0
0fff16b2-461a-4b58-9b3f-980a5721fbca,ICT Park TTA,inventory,20.0,20.0
101e5872-1818-44e7-8557-dbce0f73658e,ICT Park TTA,inventory,5.0,5.0
104f8cc4-ac6a-40bf-9535-132f8ebecd94,HQ Office Facility,inventory,100.0,100.0
1061d670-ff9c-4e0e-93c0-347c8e76165d,MINT Commissioning of Smart Communication Rooms at,inventory,30.0,30.0
106e1f6a-17a7-4746-b884-d18b571eaa79,HQ Office Facility,inventory,3.0,3.0
106eae06-35b6-4acb-96c9-e47060f74332,ICT Park TTA,inventory,200.0,200.0
1070191f-8215-4a1f-87fe-5ae8cd6d350c,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
107164a2-bef4-4394-85b4-c4a8ed1ca030,MINT Commissioning of Smart Communication Rooms at,inventory,57.0,57.0
10741965-f85a-47c2-a1d7-23341df54c53,HQ Office Facility,inventory,100.0,100.0
1085cb0f-da1a-4487-9059-24dcdb70dae9,HQ Office Facility,inventory,51.0,51.0
10a9ccd5-1b24-4951-bdfd-005d5539efab,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
10c048bf-7fbd-4232-868a-1a7e18ec26dd,ICT Park TTA,inventory,200.0,200.0
10c1f32f-43ce-4cd6-8250-9a4bd909133a,HQ Office Facility,inventory,100.0,100.0
10db363f-16d8-445d-8c8c-cddcc03621e9,Dashen Bank DHCI,inventory,36.0,36.0
10e75038-8659-4bb8-add1-47ddc5547a29,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
10ef82c7-221c-4a37-be6d-240a6e47c7c9,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
10f3086b-c856-4804-b49d-54178b1f9341,Kaizen VC Equipment,inventory,6.0,6.0
10fcc1e1-65ce-490d-855f-ea85749e062c,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
110332f4-75d0-49e7-b6f9-2d9cc35af263,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
110aaa4d-ea37-4693-994c-ad8e6d3d8f45,ICT Park TTA,asset,70.0,70.0
110eb826-e632-4aef-9331-5e92b42acc02,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
111314b5-14d4-4190-afa1-12c6e922f970,HQ Office Facility,inventory,51.0,51.0
111cba27-08bb-4492-80b1-b2f8fad8cae8,ICT Park TTA,asset,12.0,12.0
111f924f-c077-4ee4-8a0d-e0a3f6bcfb81,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
1134befa-5b39-4b1a-b8a4-858345e9ec37,ICT Park TTA,inventory,5.0,5.0
113529b3-bb0f-4c2a-9a22-82c944adb504,HQ Office Facility,inventory,60.0,60.0
113c990e-e8ce-4111-8387-af07520b8449,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
11453cf3-3cfe-4696-8bca-016592581282,HQ Office Facility,inventory,100.0,100.0
114ada0b-0e03-4b83-9d3e-2ce32af7b259,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
1155c6f5-5402-47ad-bc16-18ade30ecd55,MINT Commissioning of Smart Communication Rooms at,inventory,87.0,87.0
1155cf21-56bb-4f97-be31-9ee3a2fd6acd,ICT Park TTA,inventory,39.0,39.0
115a21ed-408c-4254-86c6-245507a548e5,EPSS,inventory,150.0,150.0
115a4464-248d-4d68-8510-e9dba0b935f6,HQ Office Facility,inventory,100.0,100.0
115fbb0a-5bba-40a3-a6cf-3d17617c561d,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
11635bc0-8b7b-4de3-baa4-e33a0dfab579,HQ Office Facility,inventory,1.0,1.0
1164675f-514f-43ac-83ec-1de1536c04a4,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
116dc77a-fd77-4935-afc8-d7bc973517a9,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
1172b793-807a-488d-8021-67f7d6240fb6,ICT Park TTA,inventory,45.0,45.0
117352a6-c167-4db0-b7f0-28e1dad62ad7,HQ Office Facility,inventory,60.0,60.0
118ffa1b-082c-4660-8c9b-7ed9114005e4,Kaizen VC Equipment,inventory,150.0,150.0
119164ea-571b-4bee-96cd-cce765a1c569,EPSS,inventory,80.0,80.0
1198ea58-ce21-42ef-b2f2-38fad53bbef8,ICT Park TTA,inventory,20.0,20.0
119b869f-e83b-4942-942a-fc0e7552a174,HQ support,inventory,1.0,1.0
119d8ecb-fad1-4d96-9538-b4d3c115b5c6,MINT Commissioning of Smart Communication Rooms at,inventory,57.0,57.0
11adaeef-a551-4b31-829f-bc983d431f55,HQ Office Facility,inventory,100.0,100.0
11c5f745-35f0-4983-aa6b-c4004efc5b95,MINT Commissioning of Smart Communication Rooms at,inventory,20.0,20.0
11c96ecc-b7ca-4677-8de2-19085cf23664,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
11d0629e-2c9c-4115-90d2-565c258b1a1d,ICT Park TTA,inventory,40.0,40.0
11f87333-5de9-4c3a-8d2c-4ea5a1082a89,ICT Park TTA,inventory,80.0,80.0
11fa43ea-d89b-4df8-99b9-054ec7a99d17,MINT Commissioning of Smart Communication Rooms at,inventory,87.0,87.0
11ff5ab4-6bc7-48e3-afe8-d9ad342b47f7,HQ People,inventory,2.0,2.0
12076710-bc38-4f7e-a230-92b4adbcfd33,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
1207ae94-03f8-437a-9ef3-6b336a6a6d12,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
120c4388-7ffc-4238-b137-dd97ea489d7b,HQ Office Facility,inventory,2.0,2.0
1216eaf1-9272-46e3-b2b7-3671cfe49d2a,ICT Park TTA,inventory,12.0,12.0
121a3466-8b4e-430a-9aa2-b89adef34e18,MINT Commissioning of Smart Communication Rooms at,inventory,20.0,20.0
121a783b-037c-40f2-98c4-895042af4542,HQ Office Facility,inventory,60.0,60.0
121ae3ff-dd13-4699-9f39-898621a9f22b,HQ Office Facility,inventory,10.0,10.0
12273c01-f318-4878-9b8b-8a22b2a2f655,ICT Park TTA,inventory,50.0,50.0
123c90d1-465b-4624-9392-2e38952ec194,ICT Park TTA,asset,45.0,45.0
12505163-56b8-4904-8f19-5c41c8ea7e8c,ICT Park TTA,inventory,200.0,200.0
1264b8f7-b369-4b2f-8da7-414b1d279c4a,ICT Park TTA,inventory,200.0,200.0
12823a06-29c5-4bfa-a191-1fddadcea29e,MINT Commissioning of Smart Communication Rooms at,inventory,50.0,50.0
1282868e-9ecd-426e-9aeb-6600da441c00,HQ Office Facility,inventory,60.0,60.0
128691c0-9708-4c64-a6e1-7d0b303a80fe,ICT Park TTA,inventory,2.0,2.0
128a5cce-046c-4d76-85ad-eb608f93e7cf,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
128f2d83-a81b-4eee-8580-3705a25978c1,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
128f8c87-7dce-4940-9875-2c4a7e11417a,CBE HCI,inventory,8.0,8.0
1297ca00-26d9-4fe7-b3a9-20353ba08a1e,ICT Park TTA,inventory,40.0,40.0
12a5aeea-03f4-40e5-b1f5-d7fb371b8de7,ICT Park TTA,inventory,50.0,50.0
12a6f31f-a3d3-46b4-9d07-d2ea147be910,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
12a73406-f9e4-4a39-a307-a9b4e0595627,MINT Commissioning of Smart Communication Rooms at,inventory,20.0,20.0
12a7bdc0-8512-4791-99cd-9a985d60c091,HQ support,tools,3.0,3.0
12bc7e74-c333-4260-9efd-e586f2b52c2a,ICT Park TTA,inventory,12.975,12.975
12bc894b-1eb3-4ffd-93a8-bceb191f4fca,MINT Commissioning of Smart Communication Rooms at,inventory,144.0,144.0
12c9b02e-8dcc-4a1f-8c9f-b604563cf953,ICT Park TTA,inventory,40.0,40.0
12cb466e-19d4-43f0-b0d6-4ad5afed30e9,ICT Park TTA,asset,70.0,70.0
12cd63a5-f6aa-4d6d-9445-9bdda5cd4e89,HQ Office Facility,inventory,15.0,15.0
12d5e533-117a-4413-bf93-1288e420dba8,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
12dfaee8-6cf3-4f0e-93db-aa18b5763357,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
12ee374b-3b1a-4b08-a8dd-d6d80b2d491a,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
12f565a8-13e8-4da5-a6b0-449cde71d2f4,HQ Office Facility,inventory,60.0,60.0
12fb7c1d-cb72-4eb0-b7e1-07c66531b18b,ICT Park TTA,asset,70.0,70.0
12fe4cdb-60c5-446d-b22f-a25fab896a81,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
12fecfdb-f7ef-4a49-a864-dedf028de00d,ICT Park TTA,asset,70.0,70.0
1300184c-4d26-4d8b-b278-12aa0426b30e,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
130a6a40-615e-4ce6-998d-98f6b12152a0,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
130ee508-2d35-4473-ad84-9ff6badd2764,ICT Park TTA,inventory,3.0,3.0
1313a2ed-3b23-4a74-a415-0f03f5dc6d18,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
1317e04a-2a95-44b9-a942-e056912b863d,Kaizen VC Equipment,inventory,150.0,150.0
131aba66-0c72-468b-bded-5e3504af73f0,MINT Commissioning of Smart Communication Rooms at,inventory,50.0,50.0
132423dc-4f8c-482f-9eb3-1d1330c885b0,HQ fleet,inventory,1.0,1.0
133b80a2-7f2b-4084-b108-32b76109a816,ICT Park TTA,inventory,12.0,12.0
133d0b8f-931b-4351-a5cb-b8f459e811e8,HQ fleet,inventory,1.0,1.0
13410239-d8df-4543-b437-baff8d00ba42,HQ Office Facility,inventory,5.0,5.0
1347b2f9-743d-4e18-977f-3253c14984c4,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
